"","income_group","replicate.x","averted_total_costs","replicate.y","mean_hccosts_percentGDP"
"27875","LM",79,52885540653.2953,75,0.49853569036091
"27876","LM",79,52885540653.2953,76,0.486718741771694
"27877","LM",79,52885540653.2953,77,0.503066165971382
"27878","LM",79,52885540653.2953,78,0.498040780492067
"27879","LM",79,52885540653.2953,79,0.497068920231932
"27880","LM",79,52885540653.2953,80,0.497850494796264
"27881","LM",79,52885540653.2953,81,0.491450873867598
"27882","LM",79,52885540653.2953,82,0.485812221714669
"27883","LM",79,52885540653.2953,83,0.496235409571767
"27884","LM",79,52885540653.2953,84,0.482344760890618
"27885","LM",79,52885540653.2953,85,0.490216320375612
"27886","LM",79,52885540653.2953,86,0.484823089690753
"27887","LM",79,52885540653.2953,87,0.49869499924953
"27888","LM",79,52885540653.2953,88,0.495991088268984
"27889","LM",79,52885540653.2953,89,0.503340405096949
"27890","LM",79,52885540653.2953,90,0.487836208526646
"27891","LM",79,52885540653.2953,91,0.500337766974547
"27892","LM",79,52885540653.2953,92,0.494864273681243
"27893","LM",79,52885540653.2953,93,0.49484696523842
"27894","LM",79,52885540653.2953,94,0.483976618846683
"27895","LM",79,52885540653.2953,95,0.491790839768375
"27896","LM",79,52885540653.2953,96,0.495038101742177
"27897","LM",79,52885540653.2953,97,0.490472530496341
"27898","LM",79,52885540653.2953,98,0.488479893798943
"27899","LM",79,52885540653.2953,99,0.500282623888787
"27900","LM",79,52885540653.2953,100,0.486651659790845
"27901","LM",80,50523531778.4558,1,0.481540409900253
"27902","LM",80,50523531778.4558,2,0.499143136096342
"27903","LM",80,50523531778.4558,3,0.489514034683344
"27904","LM",80,50523531778.4558,4,0.492776919775255
"27905","LM",80,50523531778.4558,5,0.492043614323755
"27906","LM",80,50523531778.4558,6,0.485011762349956
"27907","LM",80,50523531778.4558,7,0.501041921329706
"27908","LM",80,50523531778.4558,8,0.504777700002282
"27909","LM",80,50523531778.4558,9,0.494199166100964
"27910","LM",80,50523531778.4558,10,0.497082566073867
"27911","LM",80,50523531778.4558,11,0.499624210979765
"27912","LM",80,50523531778.4558,12,0.4974626137121
"27913","LM",80,50523531778.4558,13,0.495539518549846
"27914","LM",80,50523531778.4558,14,0.491161764671629
"27915","LM",80,50523531778.4558,15,0.491884692718894
"27916","LM",80,50523531778.4558,16,0.488135800667157
"27917","LM",80,50523531778.4558,17,0.488631160200737
"27918","LM",80,50523531778.4558,18,0.485646240105619
"27919","LM",80,50523531778.4558,19,0.494076653089594
"27920","LM",80,50523531778.4558,20,0.491561327437967
"27921","LM",80,50523531778.4558,21,0.489524241400866
"27922","LM",80,50523531778.4558,22,0.496985427334361
"27923","LM",80,50523531778.4558,23,0.490773288740516
"27924","LM",80,50523531778.4558,24,0.482737160728368
"27925","LM",80,50523531778.4558,25,0.489519075912183
"27926","LM",80,50523531778.4558,26,0.499157615332119
"27927","LM",80,50523531778.4558,27,0.493587270842087
"27928","LM",80,50523531778.4558,28,0.503770445998144
"27929","LM",80,50523531778.4558,29,0.491671675123589
"27930","LM",80,50523531778.4558,30,0.492479270821902
"27931","LM",80,50523531778.4558,31,0.497958562830481
"27932","LM",80,50523531778.4558,32,0.487990328940226
"27933","LM",80,50523531778.4558,33,0.49211851668603
"27934","LM",80,50523531778.4558,34,0.487931140406266
"27935","LM",80,50523531778.4558,35,0.487154805984152
"27936","LM",80,50523531778.4558,36,0.497511339496378
"27937","LM",80,50523531778.4558,37,0.4866972216723
"27938","LM",80,50523531778.4558,38,0.482107938074056
"27939","LM",80,50523531778.4558,39,0.50144485892975
"27940","LM",80,50523531778.4558,40,0.496927245548411
"27941","LM",80,50523531778.4558,41,0.496154189423703
"27942","LM",80,50523531778.4558,42,0.490371609723417
"27943","LM",80,50523531778.4558,43,0.492319189779732
"27944","LM",80,50523531778.4558,44,0.48399724078887
"27945","LM",80,50523531778.4558,45,0.49186041458543
"27946","LM",80,50523531778.4558,46,0.494139212550453
"27947","LM",80,50523531778.4558,47,0.489420634212057
"27948","LM",80,50523531778.4558,48,0.48306325792523
"27949","LM",80,50523531778.4558,49,0.501288245513971
"27950","LM",80,50523531778.4558,50,0.50489450035099
"27951","LM",80,50523531778.4558,51,0.493584541106181
"27952","LM",80,50523531778.4558,52,0.501016635221482
"27953","LM",80,50523531778.4558,53,0.500130902473604
"27954","LM",80,50523531778.4558,54,0.5023809849089
"27955","LM",80,50523531778.4558,55,0.4864054274605
"27956","LM",80,50523531778.4558,56,0.498966889869192
"27957","LM",80,50523531778.4558,57,0.496971677823169
"27958","LM",80,50523531778.4558,58,0.496582126058626
"27959","LM",80,50523531778.4558,59,0.493577507304754
"27960","LM",80,50523531778.4558,60,0.491045368407095
"27961","LM",80,50523531778.4558,61,0.502005553943363
"27962","LM",80,50523531778.4558,62,0.513138354009309
"27963","LM",80,50523531778.4558,63,0.48401613748761
"27964","LM",80,50523531778.4558,64,0.497613790016094
"27965","LM",80,50523531778.4558,65,0.491661103445731
"27966","LM",80,50523531778.4558,66,0.484197964300328
"27967","LM",80,50523531778.4558,67,0.489098516559643
"27968","LM",80,50523531778.4558,68,0.499270014852461
"27969","LM",80,50523531778.4558,69,0.4956144747376
"27970","LM",80,50523531778.4558,70,0.500525462522055
"27971","LM",80,50523531778.4558,71,0.48630919159716
"27972","LM",80,50523531778.4558,72,0.48648208287982
"27973","LM",80,50523531778.4558,73,0.505246789635046
"27974","LM",80,50523531778.4558,74,0.492786215561312
"27975","LM",80,50523531778.4558,75,0.49853569036091
"27976","LM",80,50523531778.4558,76,0.486718741771694
"27977","LM",80,50523531778.4558,77,0.503066165971382
"27978","LM",80,50523531778.4558,78,0.498040780492067
"27979","LM",80,50523531778.4558,79,0.497068920231932
"27980","LM",80,50523531778.4558,80,0.497850494796264
"27981","LM",80,50523531778.4558,81,0.491450873867598
"27982","LM",80,50523531778.4558,82,0.485812221714669
"27983","LM",80,50523531778.4558,83,0.496235409571767
"27984","LM",80,50523531778.4558,84,0.482344760890618
"27985","LM",80,50523531778.4558,85,0.490216320375612
"27986","LM",80,50523531778.4558,86,0.484823089690753
"27987","LM",80,50523531778.4558,87,0.49869499924953
"27988","LM",80,50523531778.4558,88,0.495991088268984
"27989","LM",80,50523531778.4558,89,0.503340405096949
"27990","LM",80,50523531778.4558,90,0.487836208526646
"27991","LM",80,50523531778.4558,91,0.500337766974547
"27992","LM",80,50523531778.4558,92,0.494864273681243
"27993","LM",80,50523531778.4558,93,0.49484696523842
"27994","LM",80,50523531778.4558,94,0.483976618846683
"27995","LM",80,50523531778.4558,95,0.491790839768375
"27996","LM",80,50523531778.4558,96,0.495038101742177
"27997","LM",80,50523531778.4558,97,0.490472530496341
"27998","LM",80,50523531778.4558,98,0.488479893798943
"27999","LM",80,50523531778.4558,99,0.500282623888787
"28000","LM",80,50523531778.4558,100,0.486651659790845
"28001","LM",81,50637324276.6834,1,0.481540409900253
"28002","LM",81,50637324276.6834,2,0.499143136096342
"28003","LM",81,50637324276.6834,3,0.489514034683344
"28004","LM",81,50637324276.6834,4,0.492776919775255
"28005","LM",81,50637324276.6834,5,0.492043614323755
"28006","LM",81,50637324276.6834,6,0.485011762349956
"28007","LM",81,50637324276.6834,7,0.501041921329706
"28008","LM",81,50637324276.6834,8,0.504777700002282
"28009","LM",81,50637324276.6834,9,0.494199166100964
"28010","LM",81,50637324276.6834,10,0.497082566073867
"28011","LM",81,50637324276.6834,11,0.499624210979765
"28012","LM",81,50637324276.6834,12,0.4974626137121
"28013","LM",81,50637324276.6834,13,0.495539518549846
"28014","LM",81,50637324276.6834,14,0.491161764671629
"28015","LM",81,50637324276.6834,15,0.491884692718894
"28016","LM",81,50637324276.6834,16,0.488135800667157
"28017","LM",81,50637324276.6834,17,0.488631160200737
"28018","LM",81,50637324276.6834,18,0.485646240105619
"28019","LM",81,50637324276.6834,19,0.494076653089594
"28020","LM",81,50637324276.6834,20,0.491561327437967
"28021","LM",81,50637324276.6834,21,0.489524241400866
"28022","LM",81,50637324276.6834,22,0.496985427334361
"28023","LM",81,50637324276.6834,23,0.490773288740516
"28024","LM",81,50637324276.6834,24,0.482737160728368
"28025","LM",81,50637324276.6834,25,0.489519075912183
"28026","LM",81,50637324276.6834,26,0.499157615332119
"28027","LM",81,50637324276.6834,27,0.493587270842087
"28028","LM",81,50637324276.6834,28,0.503770445998144
"28029","LM",81,50637324276.6834,29,0.491671675123589
"28030","LM",81,50637324276.6834,30,0.492479270821902
"28031","LM",81,50637324276.6834,31,0.497958562830481
"28032","LM",81,50637324276.6834,32,0.487990328940226
"28033","LM",81,50637324276.6834,33,0.49211851668603
"28034","LM",81,50637324276.6834,34,0.487931140406266
"28035","LM",81,50637324276.6834,35,0.487154805984152
"28036","LM",81,50637324276.6834,36,0.497511339496378
"28037","LM",81,50637324276.6834,37,0.4866972216723
"28038","LM",81,50637324276.6834,38,0.482107938074056
"28039","LM",81,50637324276.6834,39,0.50144485892975
"28040","LM",81,50637324276.6834,40,0.496927245548411
"28041","LM",81,50637324276.6834,41,0.496154189423703
"28042","LM",81,50637324276.6834,42,0.490371609723417
"28043","LM",81,50637324276.6834,43,0.492319189779732
"28044","LM",81,50637324276.6834,44,0.48399724078887
"28045","LM",81,50637324276.6834,45,0.49186041458543
"28046","LM",81,50637324276.6834,46,0.494139212550453
"28047","LM",81,50637324276.6834,47,0.489420634212057
"28048","LM",81,50637324276.6834,48,0.48306325792523
"28049","LM",81,50637324276.6834,49,0.501288245513971
"28050","LM",81,50637324276.6834,50,0.50489450035099
"28051","LM",81,50637324276.6834,51,0.493584541106181
"28052","LM",81,50637324276.6834,52,0.501016635221482
"28053","LM",81,50637324276.6834,53,0.500130902473604
"28054","LM",81,50637324276.6834,54,0.5023809849089
"28055","LM",81,50637324276.6834,55,0.4864054274605
"28056","LM",81,50637324276.6834,56,0.498966889869192
"28057","LM",81,50637324276.6834,57,0.496971677823169
"28058","LM",81,50637324276.6834,58,0.496582126058626
"28059","LM",81,50637324276.6834,59,0.493577507304754
"28060","LM",81,50637324276.6834,60,0.491045368407095
"28061","LM",81,50637324276.6834,61,0.502005553943363
"28062","LM",81,50637324276.6834,62,0.513138354009309
"28063","LM",81,50637324276.6834,63,0.48401613748761
"28064","LM",81,50637324276.6834,64,0.497613790016094
"28065","LM",81,50637324276.6834,65,0.491661103445731
"28066","LM",81,50637324276.6834,66,0.484197964300328
"28067","LM",81,50637324276.6834,67,0.489098516559643
"28068","LM",81,50637324276.6834,68,0.499270014852461
"28069","LM",81,50637324276.6834,69,0.4956144747376
"28070","LM",81,50637324276.6834,70,0.500525462522055
"28071","LM",81,50637324276.6834,71,0.48630919159716
"28072","LM",81,50637324276.6834,72,0.48648208287982
"28073","LM",81,50637324276.6834,73,0.505246789635046
"28074","LM",81,50637324276.6834,74,0.492786215561312
"28075","LM",81,50637324276.6834,75,0.49853569036091
"28076","LM",81,50637324276.6834,76,0.486718741771694
"28077","LM",81,50637324276.6834,77,0.503066165971382
"28078","LM",81,50637324276.6834,78,0.498040780492067
"28079","LM",81,50637324276.6834,79,0.497068920231932
"28080","LM",81,50637324276.6834,80,0.497850494796264
"28081","LM",81,50637324276.6834,81,0.491450873867598
"28082","LM",81,50637324276.6834,82,0.485812221714669
"28083","LM",81,50637324276.6834,83,0.496235409571767
"28084","LM",81,50637324276.6834,84,0.482344760890618
"28085","LM",81,50637324276.6834,85,0.490216320375612
"28086","LM",81,50637324276.6834,86,0.484823089690753
"28087","LM",81,50637324276.6834,87,0.49869499924953
"28088","LM",81,50637324276.6834,88,0.495991088268984
"28089","LM",81,50637324276.6834,89,0.503340405096949
"28090","LM",81,50637324276.6834,90,0.487836208526646
"28091","LM",81,50637324276.6834,91,0.500337766974547
"28092","LM",81,50637324276.6834,92,0.494864273681243
"28093","LM",81,50637324276.6834,93,0.49484696523842
"28094","LM",81,50637324276.6834,94,0.483976618846683
"28095","LM",81,50637324276.6834,95,0.491790839768375
"28096","LM",81,50637324276.6834,96,0.495038101742177
"28097","LM",81,50637324276.6834,97,0.490472530496341
"28098","LM",81,50637324276.6834,98,0.488479893798943
"28099","LM",81,50637324276.6834,99,0.500282623888787
"28100","LM",81,50637324276.6834,100,0.486651659790845
"28101","LM",82,52037403557.4827,1,0.481540409900253
"28102","LM",82,52037403557.4827,2,0.499143136096342
"28103","LM",82,52037403557.4827,3,0.489514034683344
"28104","LM",82,52037403557.4827,4,0.492776919775255
"28105","LM",82,52037403557.4827,5,0.492043614323755
"28106","LM",82,52037403557.4827,6,0.485011762349956
"28107","LM",82,52037403557.4827,7,0.501041921329706
"28108","LM",82,52037403557.4827,8,0.504777700002282
"28109","LM",82,52037403557.4827,9,0.494199166100964
"28110","LM",82,52037403557.4827,10,0.497082566073867
"28111","LM",82,52037403557.4827,11,0.499624210979765
"28112","LM",82,52037403557.4827,12,0.4974626137121
"28113","LM",82,52037403557.4827,13,0.495539518549846
"28114","LM",82,52037403557.4827,14,0.491161764671629
"28115","LM",82,52037403557.4827,15,0.491884692718894
"28116","LM",82,52037403557.4827,16,0.488135800667157
"28117","LM",82,52037403557.4827,17,0.488631160200737
"28118","LM",82,52037403557.4827,18,0.485646240105619
"28119","LM",82,52037403557.4827,19,0.494076653089594
"28120","LM",82,52037403557.4827,20,0.491561327437967
"28121","LM",82,52037403557.4827,21,0.489524241400866
"28122","LM",82,52037403557.4827,22,0.496985427334361
"28123","LM",82,52037403557.4827,23,0.490773288740516
"28124","LM",82,52037403557.4827,24,0.482737160728368
"28125","LM",82,52037403557.4827,25,0.489519075912183
"28126","LM",82,52037403557.4827,26,0.499157615332119
"28127","LM",82,52037403557.4827,27,0.493587270842087
"28128","LM",82,52037403557.4827,28,0.503770445998144
"28129","LM",82,52037403557.4827,29,0.491671675123589
"28130","LM",82,52037403557.4827,30,0.492479270821902
"28131","LM",82,52037403557.4827,31,0.497958562830481
"28132","LM",82,52037403557.4827,32,0.487990328940226
"28133","LM",82,52037403557.4827,33,0.49211851668603
"28134","LM",82,52037403557.4827,34,0.487931140406266
"28135","LM",82,52037403557.4827,35,0.487154805984152
"28136","LM",82,52037403557.4827,36,0.497511339496378
"28137","LM",82,52037403557.4827,37,0.4866972216723
"28138","LM",82,52037403557.4827,38,0.482107938074056
"28139","LM",82,52037403557.4827,39,0.50144485892975
"28140","LM",82,52037403557.4827,40,0.496927245548411
"28141","LM",82,52037403557.4827,41,0.496154189423703
"28142","LM",82,52037403557.4827,42,0.490371609723417
"28143","LM",82,52037403557.4827,43,0.492319189779732
"28144","LM",82,52037403557.4827,44,0.48399724078887
"28145","LM",82,52037403557.4827,45,0.49186041458543
"28146","LM",82,52037403557.4827,46,0.494139212550453
"28147","LM",82,52037403557.4827,47,0.489420634212057
"28148","LM",82,52037403557.4827,48,0.48306325792523
"28149","LM",82,52037403557.4827,49,0.501288245513971
"28150","LM",82,52037403557.4827,50,0.50489450035099
"28151","LM",82,52037403557.4827,51,0.493584541106181
"28152","LM",82,52037403557.4827,52,0.501016635221482
"28153","LM",82,52037403557.4827,53,0.500130902473604
"28154","LM",82,52037403557.4827,54,0.5023809849089
"28155","LM",82,52037403557.4827,55,0.4864054274605
"28156","LM",82,52037403557.4827,56,0.498966889869192
"28157","LM",82,52037403557.4827,57,0.496971677823169
"28158","LM",82,52037403557.4827,58,0.496582126058626
"28159","LM",82,52037403557.4827,59,0.493577507304754
"28160","LM",82,52037403557.4827,60,0.491045368407095
"28161","LM",82,52037403557.4827,61,0.502005553943363
"28162","LM",82,52037403557.4827,62,0.513138354009309
"28163","LM",82,52037403557.4827,63,0.48401613748761
"28164","LM",82,52037403557.4827,64,0.497613790016094
"28165","LM",82,52037403557.4827,65,0.491661103445731
"28166","LM",82,52037403557.4827,66,0.484197964300328
"28167","LM",82,52037403557.4827,67,0.489098516559643
"28168","LM",82,52037403557.4827,68,0.499270014852461
"28169","LM",82,52037403557.4827,69,0.4956144747376
"28170","LM",82,52037403557.4827,70,0.500525462522055
"28171","LM",82,52037403557.4827,71,0.48630919159716
"28172","LM",82,52037403557.4827,72,0.48648208287982
"28173","LM",82,52037403557.4827,73,0.505246789635046
"28174","LM",82,52037403557.4827,74,0.492786215561312
"28175","LM",82,52037403557.4827,75,0.49853569036091
"28176","LM",82,52037403557.4827,76,0.486718741771694
"28177","LM",82,52037403557.4827,77,0.503066165971382
"28178","LM",82,52037403557.4827,78,0.498040780492067
"28179","LM",82,52037403557.4827,79,0.497068920231932
"28180","LM",82,52037403557.4827,80,0.497850494796264
"28181","LM",82,52037403557.4827,81,0.491450873867598
"28182","LM",82,52037403557.4827,82,0.485812221714669
"28183","LM",82,52037403557.4827,83,0.496235409571767
"28184","LM",82,52037403557.4827,84,0.482344760890618
"28185","LM",82,52037403557.4827,85,0.490216320375612
"28186","LM",82,52037403557.4827,86,0.484823089690753
"28187","LM",82,52037403557.4827,87,0.49869499924953
"28188","LM",82,52037403557.4827,88,0.495991088268984
"28189","LM",82,52037403557.4827,89,0.503340405096949
"28190","LM",82,52037403557.4827,90,0.487836208526646
"28191","LM",82,52037403557.4827,91,0.500337766974547
"28192","LM",82,52037403557.4827,92,0.494864273681243
"28193","LM",82,52037403557.4827,93,0.49484696523842
"28194","LM",82,52037403557.4827,94,0.483976618846683
"28195","LM",82,52037403557.4827,95,0.491790839768375
"28196","LM",82,52037403557.4827,96,0.495038101742177
"28197","LM",82,52037403557.4827,97,0.490472530496341
"28198","LM",82,52037403557.4827,98,0.488479893798943
"28199","LM",82,52037403557.4827,99,0.500282623888787
"28200","LM",82,52037403557.4827,100,0.486651659790845
"28201","LM",83,52742103110.0777,1,0.481540409900253
"28202","LM",83,52742103110.0777,2,0.499143136096342
"28203","LM",83,52742103110.0777,3,0.489514034683344
"28204","LM",83,52742103110.0777,4,0.492776919775255
"28205","LM",83,52742103110.0777,5,0.492043614323755
"28206","LM",83,52742103110.0777,6,0.485011762349956
"28207","LM",83,52742103110.0777,7,0.501041921329706
"28208","LM",83,52742103110.0777,8,0.504777700002282
"28209","LM",83,52742103110.0777,9,0.494199166100964
"28210","LM",83,52742103110.0777,10,0.497082566073867
"28211","LM",83,52742103110.0777,11,0.499624210979765
"28212","LM",83,52742103110.0777,12,0.4974626137121
"28213","LM",83,52742103110.0777,13,0.495539518549846
"28214","LM",83,52742103110.0777,14,0.491161764671629
"28215","LM",83,52742103110.0777,15,0.491884692718894
"28216","LM",83,52742103110.0777,16,0.488135800667157
"28217","LM",83,52742103110.0777,17,0.488631160200737
"28218","LM",83,52742103110.0777,18,0.485646240105619
"28219","LM",83,52742103110.0777,19,0.494076653089594
"28220","LM",83,52742103110.0777,20,0.491561327437967
"28221","LM",83,52742103110.0777,21,0.489524241400866
"28222","LM",83,52742103110.0777,22,0.496985427334361
"28223","LM",83,52742103110.0777,23,0.490773288740516
"28224","LM",83,52742103110.0777,24,0.482737160728368
"28225","LM",83,52742103110.0777,25,0.489519075912183
"28226","LM",83,52742103110.0777,26,0.499157615332119
"28227","LM",83,52742103110.0777,27,0.493587270842087
"28228","LM",83,52742103110.0777,28,0.503770445998144
"28229","LM",83,52742103110.0777,29,0.491671675123589
"28230","LM",83,52742103110.0777,30,0.492479270821902
"28231","LM",83,52742103110.0777,31,0.497958562830481
"28232","LM",83,52742103110.0777,32,0.487990328940226
"28233","LM",83,52742103110.0777,33,0.49211851668603
"28234","LM",83,52742103110.0777,34,0.487931140406266
"28235","LM",83,52742103110.0777,35,0.487154805984152
"28236","LM",83,52742103110.0777,36,0.497511339496378
"28237","LM",83,52742103110.0777,37,0.4866972216723
"28238","LM",83,52742103110.0777,38,0.482107938074056
"28239","LM",83,52742103110.0777,39,0.50144485892975
"28240","LM",83,52742103110.0777,40,0.496927245548411
"28241","LM",83,52742103110.0777,41,0.496154189423703
"28242","LM",83,52742103110.0777,42,0.490371609723417
"28243","LM",83,52742103110.0777,43,0.492319189779732
"28244","LM",83,52742103110.0777,44,0.48399724078887
"28245","LM",83,52742103110.0777,45,0.49186041458543
"28246","LM",83,52742103110.0777,46,0.494139212550453
"28247","LM",83,52742103110.0777,47,0.489420634212057
"28248","LM",83,52742103110.0777,48,0.48306325792523
"28249","LM",83,52742103110.0777,49,0.501288245513971
"28250","LM",83,52742103110.0777,50,0.50489450035099
"28251","LM",83,52742103110.0777,51,0.493584541106181
"28252","LM",83,52742103110.0777,52,0.501016635221482
"28253","LM",83,52742103110.0777,53,0.500130902473604
"28254","LM",83,52742103110.0777,54,0.5023809849089
"28255","LM",83,52742103110.0777,55,0.4864054274605
"28256","LM",83,52742103110.0777,56,0.498966889869192
"28257","LM",83,52742103110.0777,57,0.496971677823169
"28258","LM",83,52742103110.0777,58,0.496582126058626
"28259","LM",83,52742103110.0777,59,0.493577507304754
"28260","LM",83,52742103110.0777,60,0.491045368407095
"28261","LM",83,52742103110.0777,61,0.502005553943363
"28262","LM",83,52742103110.0777,62,0.513138354009309
"28263","LM",83,52742103110.0777,63,0.48401613748761
"28264","LM",83,52742103110.0777,64,0.497613790016094
"28265","LM",83,52742103110.0777,65,0.491661103445731
"28266","LM",83,52742103110.0777,66,0.484197964300328
"28267","LM",83,52742103110.0777,67,0.489098516559643
"28268","LM",83,52742103110.0777,68,0.499270014852461
"28269","LM",83,52742103110.0777,69,0.4956144747376
"28270","LM",83,52742103110.0777,70,0.500525462522055
"28271","LM",83,52742103110.0777,71,0.48630919159716
"28272","LM",83,52742103110.0777,72,0.48648208287982
"28273","LM",83,52742103110.0777,73,0.505246789635046
"28274","LM",83,52742103110.0777,74,0.492786215561312
"28275","LM",83,52742103110.0777,75,0.49853569036091
"28276","LM",83,52742103110.0777,76,0.486718741771694
"28277","LM",83,52742103110.0777,77,0.503066165971382
"28278","LM",83,52742103110.0777,78,0.498040780492067
"28279","LM",83,52742103110.0777,79,0.497068920231932
"28280","LM",83,52742103110.0777,80,0.497850494796264
"28281","LM",83,52742103110.0777,81,0.491450873867598
"28282","LM",83,52742103110.0777,82,0.485812221714669
"28283","LM",83,52742103110.0777,83,0.496235409571767
"28284","LM",83,52742103110.0777,84,0.482344760890618
"28285","LM",83,52742103110.0777,85,0.490216320375612
"28286","LM",83,52742103110.0777,86,0.484823089690753
"28287","LM",83,52742103110.0777,87,0.49869499924953
"28288","LM",83,52742103110.0777,88,0.495991088268984
"28289","LM",83,52742103110.0777,89,0.503340405096949
"28290","LM",83,52742103110.0777,90,0.487836208526646
"28291","LM",83,52742103110.0777,91,0.500337766974547
"28292","LM",83,52742103110.0777,92,0.494864273681243
"28293","LM",83,52742103110.0777,93,0.49484696523842
"28294","LM",83,52742103110.0777,94,0.483976618846683
"28295","LM",83,52742103110.0777,95,0.491790839768375
"28296","LM",83,52742103110.0777,96,0.495038101742177
"28297","LM",83,52742103110.0777,97,0.490472530496341
"28298","LM",83,52742103110.0777,98,0.488479893798943
"28299","LM",83,52742103110.0777,99,0.500282623888787
"28300","LM",83,52742103110.0777,100,0.486651659790845
"28301","LM",84,51548734705.9768,1,0.481540409900253
"28302","LM",84,51548734705.9768,2,0.499143136096342
"28303","LM",84,51548734705.9768,3,0.489514034683344
"28304","LM",84,51548734705.9768,4,0.492776919775255
"28305","LM",84,51548734705.9768,5,0.492043614323755
"28306","LM",84,51548734705.9768,6,0.485011762349956
"28307","LM",84,51548734705.9768,7,0.501041921329706
"28308","LM",84,51548734705.9768,8,0.504777700002282
"28309","LM",84,51548734705.9768,9,0.494199166100964
"28310","LM",84,51548734705.9768,10,0.497082566073867
"28311","LM",84,51548734705.9768,11,0.499624210979765
"28312","LM",84,51548734705.9768,12,0.4974626137121
"28313","LM",84,51548734705.9768,13,0.495539518549846
"28314","LM",84,51548734705.9768,14,0.491161764671629
"28315","LM",84,51548734705.9768,15,0.491884692718894
"28316","LM",84,51548734705.9768,16,0.488135800667157
"28317","LM",84,51548734705.9768,17,0.488631160200737
"28318","LM",84,51548734705.9768,18,0.485646240105619
"28319","LM",84,51548734705.9768,19,0.494076653089594
"28320","LM",84,51548734705.9768,20,0.491561327437967
"28321","LM",84,51548734705.9768,21,0.489524241400866
"28322","LM",84,51548734705.9768,22,0.496985427334361
"28323","LM",84,51548734705.9768,23,0.490773288740516
"28324","LM",84,51548734705.9768,24,0.482737160728368
"28325","LM",84,51548734705.9768,25,0.489519075912183
"28326","LM",84,51548734705.9768,26,0.499157615332119
"28327","LM",84,51548734705.9768,27,0.493587270842087
"28328","LM",84,51548734705.9768,28,0.503770445998144
"28329","LM",84,51548734705.9768,29,0.491671675123589
"28330","LM",84,51548734705.9768,30,0.492479270821902
"28331","LM",84,51548734705.9768,31,0.497958562830481
"28332","LM",84,51548734705.9768,32,0.487990328940226
"28333","LM",84,51548734705.9768,33,0.49211851668603
"28334","LM",84,51548734705.9768,34,0.487931140406266
"28335","LM",84,51548734705.9768,35,0.487154805984152
"28336","LM",84,51548734705.9768,36,0.497511339496378
"28337","LM",84,51548734705.9768,37,0.4866972216723
"28338","LM",84,51548734705.9768,38,0.482107938074056
"28339","LM",84,51548734705.9768,39,0.50144485892975
"28340","LM",84,51548734705.9768,40,0.496927245548411
"28341","LM",84,51548734705.9768,41,0.496154189423703
"28342","LM",84,51548734705.9768,42,0.490371609723417
"28343","LM",84,51548734705.9768,43,0.492319189779732
"28344","LM",84,51548734705.9768,44,0.48399724078887
"28345","LM",84,51548734705.9768,45,0.49186041458543
"28346","LM",84,51548734705.9768,46,0.494139212550453
"28347","LM",84,51548734705.9768,47,0.489420634212057
"28348","LM",84,51548734705.9768,48,0.48306325792523
"28349","LM",84,51548734705.9768,49,0.501288245513971
"28350","LM",84,51548734705.9768,50,0.50489450035099
"28351","LM",84,51548734705.9768,51,0.493584541106181
"28352","LM",84,51548734705.9768,52,0.501016635221482
"28353","LM",84,51548734705.9768,53,0.500130902473604
"28354","LM",84,51548734705.9768,54,0.5023809849089
"28355","LM",84,51548734705.9768,55,0.4864054274605
"28356","LM",84,51548734705.9768,56,0.498966889869192
"28357","LM",84,51548734705.9768,57,0.496971677823169
"28358","LM",84,51548734705.9768,58,0.496582126058626
"28359","LM",84,51548734705.9768,59,0.493577507304754
"28360","LM",84,51548734705.9768,60,0.491045368407095
"28361","LM",84,51548734705.9768,61,0.502005553943363
"28362","LM",84,51548734705.9768,62,0.513138354009309
"28363","LM",84,51548734705.9768,63,0.48401613748761
"28364","LM",84,51548734705.9768,64,0.497613790016094
"28365","LM",84,51548734705.9768,65,0.491661103445731
"28366","LM",84,51548734705.9768,66,0.484197964300328
"28367","LM",84,51548734705.9768,67,0.489098516559643
"28368","LM",84,51548734705.9768,68,0.499270014852461
"28369","LM",84,51548734705.9768,69,0.4956144747376
"28370","LM",84,51548734705.9768,70,0.500525462522055
"28371","LM",84,51548734705.9768,71,0.48630919159716
"28372","LM",84,51548734705.9768,72,0.48648208287982
"28373","LM",84,51548734705.9768,73,0.505246789635046
"28374","LM",84,51548734705.9768,74,0.492786215561312
"28375","LM",84,51548734705.9768,75,0.49853569036091
"28376","LM",84,51548734705.9768,76,0.486718741771694
"28377","LM",84,51548734705.9768,77,0.503066165971382
"28378","LM",84,51548734705.9768,78,0.498040780492067
"28379","LM",84,51548734705.9768,79,0.497068920231932
"28380","LM",84,51548734705.9768,80,0.497850494796264
"28381","LM",84,51548734705.9768,81,0.491450873867598
"28382","LM",84,51548734705.9768,82,0.485812221714669
"28383","LM",84,51548734705.9768,83,0.496235409571767
"28384","LM",84,51548734705.9768,84,0.482344760890618
"28385","LM",84,51548734705.9768,85,0.490216320375612
"28386","LM",84,51548734705.9768,86,0.484823089690753
"28387","LM",84,51548734705.9768,87,0.49869499924953
"28388","LM",84,51548734705.9768,88,0.495991088268984
"28389","LM",84,51548734705.9768,89,0.503340405096949
"28390","LM",84,51548734705.9768,90,0.487836208526646
"28391","LM",84,51548734705.9768,91,0.500337766974547
